FacName,FacStreet,FacCity,FacState,FacZip,RegistryID,FacEPARegion,FacSICCodes,FacNAICSCodes,FacCurrSNCFlg,FacQtrsInNC,FacInspectionCount,FacPopDen,FacPercentMinority,FacFormalActionCount,geometry,complete,lon,lat
VEOLIA ES ROLLING HILLS LANDFILL INC,175 COUNTY ROAD 37 NE,BUFFALO,MN,55313,110008808264,05,,562212 562211,N,0,1,94.19,3.879,0,POINT (-93.87488 45.24949),0,-93.87488,45.24949
VEOLIA ES TECHNICAL SOLUTIONS LLC,7 MOBILE AVENUE,SAUGET,IL,62201,110000438893,05,4953,562212 562211,Y,12,14,2652.61,65.721,0,POINT (-90.18550999999999 38.59452),0,-90.18551,38.59452
VEOLIA SEVEN MILE CREEK LANDFILL,8001 OLSON DRIVE,EAU CLAIRE,WI,54703,110016925274,05,4911 4953,562212 221112,N,2,6,109.12,5.08,0,POINT (-91.367144 44.837534),0,-91.367144,44.837534
VERMILLION PARISH SOLID WASTE PLANT,8500 BIRCH RD,ABBEVILLE,LA,70510,110011154972,06,4952,562212,Y,3,1,158.15,12.75,0,POINT (-92.13651400000001 30.028261),0,-92.136514,30.028261
"VERSO QUINNESEC, LLC",W6791 US HIGHWAY 2,QUINNESEC,MI,49876,110017422467,05,2621 2611,322121 322110 22131 562212 322221,N,9,4,209.63,3.036,0,POINT (-87.9586 45.795),0,-87.9586,45.795
VERTEDERO MUNICIPAL DE GUAYNABO,PR 834 KM 0.8  LA MUDA,GUAYNABO,PR,00969,110040513717,02,4953,562212,N,1,1,0.0,0.0,0,POINT (-66.11266000000001 18.371624),0,-66.11266,18.371624
VERTEDERO MUNICIPAL DE MOCA,"PR ROAD 110, KM. 16.5",MOCA,PR,00676,110041882380,02,,562212,N,0,0,0.0,0.0,0,POINT (-67.11549100000001 18.392067),0,-67.115491,18.392067
VERTEDERO MUNICIPAL TOA BAJA,PR866 KM1.5 SEC.CANDELARIA,TOA BAJA,PR,00951,110043704523,02,4953,562212,N,2,1,0.0,0.0,0,POINT (-66.19164000000001 18.43576),0,-66.19164,18.43576
VICKERY ENVIRONMENTAL INC,3956 STATE ROUTE 412,VICKERY,OH,43464,110024528368,05,4953,562211 562212 562219,N,4,14,38.1,5.019,0,POINT (-82.98318999999999 41.36826),0,-82.98319,41.36826
VICTOR INSULATORS INC,280 MAPLE AVENUE,VICTOR,NY,14564,110000877472,02,3264 4953,562212 327124,N,7,1,524.3,6.895,2,POINT (-77.41162 42.97492),0,-77.41162,42.97492
VICTORVILLE SANITARY LANDFILL,18600 STODDARD WELLS ROAD,VICTORVILLE,CA,92392,110017973004,09,4953 9511,562212 924110,N,0,2,52.22,48.247,0,POINT (-117.269 34.5933),0,-117.269,34.5933
VICTORY ENVIRONMENTAL SERVICES INC YAW HILL LANDFILL,12247 S MILL ST,TERRE HAUTE,IN,47802,110007573508,05,,562212,N,0,0,57.33,4.031,0,POINT (-87.3443 39.314),0,-87.3443,39.314
VIOLA LANDFILL,MERCER COUNTY RD,ALEDO,IL,61231,110040916934,05,4953,339999 562212,N,0,0,142.87,2.457,0,POINT (-90.77375000000001 41.198624),0,-90.77375,41.198624
VIRGIN ISLANDS WASTE MANAGEMENT BOVONI LANDFILL,1-19 ESTATE BOVONI,CHARLOTTE AMALIE,VI,00802,110040375572,02,4953,924110 562212,N,12,3,0.0,0.0,2,POINT (-64.88549999999999 18.313),0,-64.8855,18.313
VIRGINIA BEACH LANDFILL NO. 2,1989 JAKE SEARS ROAD,VIRGINIA BEACH,VA,23464,110001911085,03,,562212,N,0,2,3468.99,44.619,0,POINT (-76.20193 36.78899),0,-76.20193,36.78899
VISALIA LANDFILL,33466 ROAD 80,VISALIA,CA,93291,110014324196,09,4953,562212 562211,N,2,5,75.3,76.714,3,POINT (-119.39476 36.38797),0,-119.39476,36.38797
VITECH ENTERPRISES INC,2073 242ND ST,MARSHALLTOWN,IA,50158,110033645973,07,4953,562212,N,0,0,19.59,13.211,0,POINT (-93.02564 42.00533),0,-93.02564,42.00533
VOLUNTEER REGIONAL LANDFILL SCOTT SOLID,300 ROBERTA LANE,ONEIDA,TN,37841,110028009768,04,4953 4213,562212,N,0,7,98.81,2.583,0,POINT (-84.485142 36.55119),0,-84.485142,36.55119
VOLUSIA COUNTY SOLID WASTE SERVICES DIV.,1990 TOMOKA FARMS RD,DELAND,FL,32724,110007244446,04,4932,562212 221210,N,5,3,136.43,17.042,0,POINT (-81.10063 29.13633),0,-81.10063,29.13633
VRSD OXNARD LANDFILLS,4105 W GONZALEZ ROAD,OXNARD,CA,93030,110016758436,09,4953,562212 562920,N,1,5,3694.51,72.984,3,POINT (-119.224877 34.21946),0,-119.224877,34.21946
W M W I - METRO RECYCLING & DISPOSAL,10712 S 124TH ST,FRANKLIN,WI,53132,110000620766,05,4953,562212 56221,Y,12,7,168.54,7.848,0,POINT (-88.069672 42.850388),0,-88.069672,42.850388
W M W I - OMEGA HILLS LF,N96 W12730 COUNTY LINE RD,GERMANTOWN,WI,53022,110002034691,05,4953,562212,Y,1,3,1402.39,26.858,0,POINT (-88.072219 43.194439),0,-88.072219,43.194439
W M W I - TIMBERLINE TRAIL RDF,N4581 HUTCHINSON ROAD,WEYERHAEUSER,WI,54895,110015632680,05,4953,562212,N,0,3,13.23,2.192,0,POINT (-91.362534 45.45344),0,-91.362534,45.45344
W.M. FAIRBORN HAULING,1700 N. BROAD ST.,FAIRBORN,OH,45324,110039134512,05,,562212,N,0,0,687.38,11.134,0,POINT (-84.00135 39.84157),0,-84.00135,39.84157
W.R. GRACE & CO CONN,2401 N HIGH ST,LANSING,MI,48906,110002118486,05,2874,325312 562212 11131,N,0,0,2636.04,34.713,0,POINT (-84.537606 42.758049),0,-84.537606,42.758049
WAGNER PROPERTY,W2571 CTH CC,GREEN LAKE,WI,54941,110042062380,05,,562212,N,0,0,0.0,0.0,0,POINT (-88.970236 43.852463),0,-88.970236,43.852463
WAGONER-FORD HARDFILL,2670 WAGONER FORD RD,DAYTON,OH,45414,110042328736,05,,562212,N,0,0,2318.45,48.953,0,POINT (-84.184876 39.800216),0,-84.184876,39.800216
WAIMANALO GULCH LANDFILL,92-460 FARRINGTON HIGHWAY,KAPOLEI,HI,96707,110014055501,09,9999 4953,562212,Y,12,2,1362.96,77.725,1,POINT (-158.117664 21.344189),0,-158.117664,21.344189
WAKULLA COUNTY LOWER BRIDGE LANDFILL,159 COUNTY LANDFILL RD,CRAWFORDVILLE,FL,32327,110055430029,04,,562212,N,0,1,350.98,19.794,0,POINT (-84.33374999999999 30.170019),0,-84.33375,30.170019
WALLINGFORD LANDFILL,25 PENT RD,WALLINGFORD,CT,06492,110030386428,01,,562212,N,0,3,1347.18,14.608,0,POINT (-72.840479 41.438085),0,-72.840479,41.438085
WARREN COUNTY DISTRICT LANDFILL,502 MT PISGAH AVE,OXFORD,NJ,07863,110038100462,02,4952 4953,562212 999999,Y,4,3,290.7,6.72,0,POINT (-75.0179 40.8249),0,-75.0179,40.8249
WARREN COUNTY TRANSFER STATION,232 SHANGRA LAI ROAD,BENTONVILLE,VA,22630,110024420884,03,4953,562212,N,0,0,49.43,5.706,0,POINT (-78.2834 38.81498),0,-78.2834,38.81498
WASATCH INTEGRATED WASTE MANAGEMENT,1997 EAST 3500 NORTH,LAYTON,UT,84041,110032610226,08,4953,562212,N,0,0,1216.81,13.975,0,POINT (-111.92201 41.11113),0,-111.92201,41.11113
WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,304 NORTH 650 EAST,LAYTON,UT,84041,110007185697,08,4953,562212 999999,N,0,5,2081.19,10.065,0,POINT (-111.92407 41.03958),0,-111.92407,41.03958
WASATCH REGIONAL LANDFILL,8833 N ROWLEY ROAD BUILDING C,GARDEN CITY,UT,84028,110032610191,08,4953 9999,562212 999999,N,0,5,0.0,0.0,0,POINT (-112.73333 40.8411),0,-112.73333,40.8411
WASHINGTON COUNTY LANDFILL,29505 COUNTY ROAD DD,AKRON,CO,80720,110010337527,08,4953,562212,N,0,0,1.01,21.429,0,POINT (-103.19963 39.995367),0,-103.19963,39.995367
WASHINGTON COUNTY SOLID WASTE,1200 SOUTH LANDFILL ROAD,WASHINGTON,UT,84780,110002161366,08,4953,562212,N,0,4,408.13,12.939,0,POINT (-113.46056 37.13499),0,-113.46056,37.13499
WASHINGTON ENVIRONMENTAL SERVICES LLC,S R 61 AND CO RD 29,EDISON,OH,43320,110046569851,05,,562212,N,0,0,93.45,2.706,0,POINT (-82.818083 40.640869),0,-82.818083,40.640869
WASHINGTON LANDFILL INC,1530 FOSTER ROAD,WASHINGTON,IL,61571,110002072346,05,4953,562212,N,0,0,628.25,4.543,0,POINT (-89.42609 40.68946),0,-89.42609,40.68946
WASHINGTON MUNICIPAL LANDFILL-STRUCKOFF,6648 BLUFF RD,WASHINGTON,MO,63090,110001976755,07,4953,562212,N,0,0,158.49,4.598,0,POINT (-91.06363 38.58452),0,-91.06363,38.58452
WASTE CONNECTIONS - SOUTHSIDE LANDFILL,5715 HWY 78 WEST,PUEBLO,CO,81002,110001720095,08,4953,562212,N,0,4,0.54,6.667,1,POINT (-104.708434 38.22127),0,-104.708434,38.22127
WASTE CORPORATION OF TEXAS,6632 JOHN RALSTON RD,HOUSTON,TX,77049,110037844955,06,,562212,N,0,0,1987.98,89.014,0,POINT (-95.22678999999999 29.824006),0,-95.22679,29.824006
WASTE MANAGEMENT,2700 WILES RD,POMPANO BEACH,FL,33073,110002538978,04,4931,562212 221118 562211 562213 562219,N,0,2,4333.23,48.951,0,POINT (-80.15138899999999 26.2875),0,-80.151389,26.2875
WASTE MANAGEMENT - CLEVELAND HAULING,6705 RICHMOND ROAD,GLENWILLOW,OH,44139,110009601886,05,,562212,N,0,0,1416.01,45.118,0,POINT (-81.48894 41.37633),0,-81.48894,41.37633
WASTE MANAGEMENT - JACKSONVILLE HAULING,6501 GREENLAND RD,JACKSONVILLE,FL,32258,110002554441,04,4212,562219 562212 562213 562211,N,0,0,1190.09,30.499,0,POINT (-81.54195 30.16275),0,-81.54195,30.16275
WASTE MANAGEMENT - JEFFERSON COUNTY,6000 GRAVEL PIT RD,PINE BLUFF,AR,71602,110011376956,06,4953,562212,N,2,3,72.35,10.296,0,POINT (-92.18561099999999 34.339528),0,-92.185611,34.339528
WASTE MANAGEMENT CHARLES CITY LANDFILL,8000 CHAMBERS RD,CHARLES CITY,VA,23030,110020682037,03,,562212,N,0,3,75.54,59.877,0,POINT (-77.122354 37.432808),0,-77.122354,37.432808
WASTE MANAGEMENT CHASTANG LANDFILL,17045 HIGHWAY 43,MOUNT VERNON,AL,36560,110034132686,04,4953 9511,562212,N,2,6,27.27,80.831,0,POINT (-88.03570000000001 31.0451),0,-88.0357,31.0451
WASTE MANAGEMENT CO,1428 ANTIOCH PIKE,NASHVILLE,TN,37217,110001860371,04,4212 4953,562212 562 562111,N,0,1,3095.2,61.4,0,POINT (-86.68684 36.08125),0,-86.68684,36.08125
WASTE MANAGEMENT HUNT ROAD LANDFILL,26 HUNT ROAD,AMESBURY,MA,01913,110007228491,01,4953,562212,N,0,0,1066.54,4.852,0,POINT (-70.946296 42.837272),0,-70.946296,42.837272
WASTE MANAGEMENT INC,2100 MOEN AVENUE,JOLIET,IL,60434,110010018747,05,4212 4953,484110 562212,N,0,3,2033.2,46.017,0,POINT (-88.132885 41.504076),0,-88.132885,41.504076
WASTE MANAGEMENT INC OF FLORIDA,12950 40TH STREET NORTH,CLEARWATER,FL,33762,110009076310,04,5093,562211 562219 562212 562213,N,0,1,2187.76,28.807,0,POINT (-82.688855 27.889456),0,-82.688855,27.889456
WASTE MANAGEMENT INC. OF FLORIDA,11990 STATE ROAD 82  EAST,FORT MYERS,FL,33913,110038103441,04,2875 4212 4953,562219 562111 92411 562212,N,0,4,1069.62,42.879,0,POINT (-81.768787 26.603184),0,-81.768787,26.603184
WASTE MANAGEMENT INC. OF FLORIDA,14415 COUNTY ROAD 39,DUETTE,FL,34219,110070005115,04,,562212,N,0,0,0.0,0.0,0,POINT (-82.41556199999999 27.55602),0,-82.415562,27.55602
WASTE MANAGEMENT INC/LIVE OAK LANDFILL,1189 HENRICO RD,CONLEY,GA,30288,110006396033,04,4932 4953,562212 221210,N,1,8,1628.14,91.348,0,POINT (-84.34245 33.67103),0,-84.34245,33.67103
WASTE MANAGEMENT NORTH,1713 S ROUTE 31,MCHENRY,IL,60050,110002440421,05,4953,562212,N,0,0,1321.84,13.698,0,POINT (-88.267387 42.351621),0,-88.267387,42.351621
WASTE MANAGEMENT NORTH LAKE COUNTY,22333 WEST ROUTE 173,ANTIOCH,IL,60002,110001336420,05,4953,562212 339999,N,0,0,970.79,14.108,0,POINT (-88.068544 42.465325),0,-88.068544,42.465325
WASTE MANAGEMENT NORTHWEST,350 SUMAC ROAD,WHEELING,IL,60090,110009372801,05,4953,562212,N,0,2,3135.81,34.558,0,POINT (-87.898982 42.119217),0,-87.898982,42.119217
"WASTE MANAGEMENT OF ARKANSAS, INC. - OZARK RIDGE LANDFILL, INC.",COUNTY ROAD 47,DARDANELLE,AR,72834,110008052800,06,4953,562212,N,0,3,30.06,5.931,0,POINT (-93.302902 35.03035),0,-93.302902,35.03035
"WASTE MANAGEMENT OF CAROLINAS, INC. - GREAT OAK LANDFILL",3597 OLD CEDAR FALLS ROAD,RANDLEMAN,NC,27317,110069219679,04,4953,562212,N,0,1,264.96,20.933,0,POINT (-79.74168899999999 35.744088),0,-79.741689,35.744088
WASTE MANAGEMENT OF COLORADO DEN ARAP DI,SEC 31 T4S R64W,AURORA,CO,80046,110001727070,08,4953,562212,N,0,5,13.63,21.266,0,POINT (-104.593544 39.659393),0,-104.593544,39.659393
WASTE MANAGEMENT OF IL./CID TRANSFER STA,13707 SO. JEFFREY,CHICAGO,IL,60633,110001358138,05,4953 9999,562212 339999,N,0,2,3234.07,87.918,1,POINT (-87.575737 41.645283),0,-87.575737,41.645283
WASTE MANAGEMENT OF ILLINOIS,13998 EAST 1400TH STREET,MACOMB,IL,61455,110001346892,05,4953,562212,N,6,2,501.63,16.548,1,POINT (-90.63796499999999 40.484296),0,-90.637965,40.484296
WASTE MANAGEMENT OF ILLINOIS INC,18762 LINCOLN RD,MORRISON,IL,61270,110009387706,05,4953,562212,N,7,2,21.96,5.128,1,POINT (-89.88556800000001 41.793235),0,-89.885568,41.793235
WASTE MANAGEMENT OF LOUISIANA LLC - WOODSIDE LANDFILL & RECYCLING CENTER,29340 WOODSIDE DR,WALKER,LA,70785,110001245625,06,4953,562212,N,0,3,372.87,11.365,0,POINT (-90.828821 30.497611),0,-90.828821,30.497611
WASTE MANAGEMENT OF MICHIGAN HOLLAND,11558 E LAKEWOOD BLVD,HOLLAND,MI,49424,110003684987,05,,562212,N,0,0,1817.69,32.357,0,POINT (-86.06773699999999 42.804965),0,-86.067737,42.804965
WASTE MANAGEMENT OF MICHIGAN INC,600 W SILVER BELL RD,LAKE ORION,MI,48359,110003705606,05,,562212 11131,N,0,2,983.77,21.56,0,POINT (-83.254729 42.722701),0,-83.254729,42.722701
WASTE MANAGEMENT OF MICHIGAN INCORPORATED,5900 HANNAN ROAD,WAYNE,MI,48184,110007593979,05,,562212 562211 56211 221210,N,12,7,1828.73,34.297,0,POINT (-83.42661 42.264144),0,-83.42661,42.264144
WASTE MANAGEMENT OF MICHIGAN LANSING,16320 GROVE RD,LANSING,MI,48906,110006412202,05,,562212,N,0,0,811.01,27.599,0,POINT (-84.62227 42.78108),0,-84.62227,42.78108
"WASTE MANAGEMENT OF MISSISSIPPI INC, COASTAL RECYCLERS LANDFILL",14339 HUDSON KROHN ROAD,BILOXI,MS,39532,110070203091,04,4953,562212,N,0,0,0.0,0.0,0,POINT (-88.971182 30.466637),0,-88.971182,30.466637
"WASTE MANAGEMENT OF MISSISSIPPI INC, FIRETOWER LANDFILL",8280 FIRETOWER ROAD,PASS CHRISTIAN,MS,39571,110070205100,04,4953,562212,N,0,0,0.0,0.0,0,POINT (-89.263684 30.356501),0,-89.263684,30.356501
"WASTE MANAGEMENT OF MISSISSIPPI INC, PRAIRIE BLUFF LANDFILL AND RECYCLING CENTER",1649 HIGHWAY 15 NORTH,HOUSTON,MS,38851,110002327303,04,4953,562212,N,0,3,33.97,54.974,0,POINT (-88.99205600000001 33.9585),0,-88.992056,33.9585
"WASTE MANAGEMENT OF MS, PECAN GROVE LF",9685 FIRETOWER ROAD,PASS CHRISTIAN,MS,39571,110002306406,04,4953,562212,N,0,2,126.28,20.199,0,POINT (-89.26688900000001 30.427),0,-89.266889,30.427
"WASTE MANAGEMENT OF MS, PLANTATION OAKS",35 SHIELDSBORO ROAD,SIBLEY,MS,39165,110014002792,04,4953,562212 562219,N,1,3,14.63,64.078,0,POINT (-91.395056 31.357028),0,-91.395056,31.357028
WASTE MANAGEMENT OF NORTH DAKOTA INC - GWINNER,7972 129TH AVE SW,GWINNER,ND,58040,110067047902,08,,562212,N,0,0,22.71,3.555,0,POINT (-97.69506 46.258482),0,-97.69506,46.258482
WASTE MANAGEMENT OF NORTHERN COLORADO,500 EAST VINE DRIVE,FORT COLLINS,CO,80524,110001725367,08,4953,562212 325311 541714,N,0,0,2334.01,20.174,0,POINT (-105.06973 40.59585),0,-105.06973,40.59585
WASTE MANAGEMENT OF OHIO-NORTHWEST,6525 WALES RD,NORTHWOOD,OH,43619,110009430829,05,,562212 562111,N,0,1,1820.85,25.041,0,POINT (-83.50794 41.60855),0,-83.50794,41.60855
WASTE MANAGEMENT OF SOUTH JERSEY INC,MIDDLE MAR-TEE LANDFILL,CAPE MAY COURT HOUSE,NJ,08210,110010354856,02,4953,562212,N,0,3,0.0,0.0,0,POINT (-74.819124 39.09598),0,-74.819124,39.09598
WASTE MANAGEMENT OF TAMPA,3411 N 40TH ST,TAMPA,FL,33605,110002537719,04,4212,562212 562213 562219 562211,N,0,0,2821.85,80.026,0,POINT (-82.413006 27.975327),0,-82.413006,27.975327
WASTE MANAGEMENT OF TUNICA LANDFILL INC,6035 BOWDRE ROAD,ROBINSONVILLE,MS,38664,110008500700,04,4953,562212,N,1,2,39.47,93.044,0,POINT (-90.2505 34.787667),0,-90.2505,34.787667
WASTE MANAGEMENT OF VIRGINIA INC - GORDON AVE,1405 GORDON AVE,RICHMOND,VA,23224,110001908080,03,,562212,N,0,1,3473.63,72.065,0,POINT (-77.43777 37.51144),0,-77.43777,37.51144
WASTE MANAGEMENT PECAN PRAIRIE,1308 HIGHWAY 69 N,CELESTE,TX,75423,110030747583,06,,562212 562211,N,0,0,642.8,51.338,0,POINT (-96.09350000000001 33.1543),0,-96.0935,33.1543
WASTE MANAGEMENT SKYLINE LANDFILL,1201 N CENTRAL AVE,FERRIS,TX,75125,110022938375,06,4911 4953,562212 562211 999999,N,0,2,154.9,57.81,0,POINT (-96.66561 32.54992),0,-96.66561,32.54992
WASTE MANAGEMENT SPRINGHILL REGIONAL LANDFILL,4945 HIGHWAY 273,CAMPBELLTON,FL,32426,110002434740,04,4953,562212 811111 562219,N,1,2,32.75,61.462,0,POINT (-85.42700000000001 30.928),0,-85.427,30.928
WASTE MANAGEMENT TWO PINE LANDFILL,100 TWO PINE DR,NORTH LITTLE ROCK,AR,72117,110027990057,06,4953,562212,N,1,5,703.88,45.516,1,POINT (-92.1497 34.8371),0,-92.1497,34.8371
WASTE MANAGEMENT- BUFFALO RIDGE LANDFILL,11655 WELD COUNTY ROAD 59,KEENESBURG,CO,80643,110007352015,08,4953,562212,N,3,5,2.91,18.519,0,POINT (-104.50937 40.1676),0,-104.50937,40.1676
WASTE MANAGEMENT-METRO,3800 S. LARAMIE AVENUE,CICERO,IL,60804,110001961100,05,4953,562212 484110,N,0,0,10711.2,81.677,0,POINT (-87.751519 41.822565),0,-87.751519,41.822565
WASTE MANAGEMENT-WHEATLAND PRAIRIE RDF,25244 W 111TH ST,PLAINFIELD,IL,60544,110001339016,05,4953,562212,N,0,0,1965.78,33.323,0,POINT (-88.24026000000001 41.68422),0,-88.24026,41.68422
WASTE MANAGEMENT/ METRO EAST,300 HIGHWAY 203 NORTH,MADISON,IL,62060,110018410931,05,4212 4953,562212,N,0,0,956.51,44.957,0,POINT (-90.145357 38.672842),0,-90.145357,38.672842
WASTE MGMNT OF NH GAS REC FAC,64 & 72 TURNKEY WAY,ROCHESTER,NH,03839,110004102505,01,,562212 221118,N,0,0,0.0,0.0,0,POINT (-70.995555 43.27183),0,-70.995555,43.27183
WASTE MGMT - MONTROSE COUNTY LANDFILL,67999 LANDFILL RD.,MONTROSE,CO,81401,110017685067,08,4953,562212,N,2,5,94.55,28.482,0,POINT (-107.82113 38.5228),0,-107.82113,38.5228
WASTE MGMT - N WELD SANITARY LANDFILL,40000 WRD 25,AULT,CO,80610,110001744202,08,4953,562212,N,0,5,32.74,13.377,1,POINT (-104.826759 40.585892),0,-104.826759,40.585892
WASTE MGMT ARK-2900 WEST 68TH,2900 W 68TH ST,LITTLE ROCK,AR,72209,110024965082,06,4953,562212,N,0,0,1218.26,84.284,0,POINT (-92.309448 34.68745),0,-92.309448,34.68745
WASTE MGMT DSPL SVC /DBA MTN VIEW LDFL,9446 LETZBURG RD,GREENCASTLE,PA,17225,110041223654,03,4953,562212,N,0,3,161.5,5.281,0,POINT (-77.80333 39.79495),0,-77.80333,39.79495
WASTE MGMT DSPL SVC /POTTSTOWN,1425 SELL ROAD,POTTSTOWN,PA,19464,110000819259,03,4953,562212 562,N,12,8,1487.66,22.008,0,POINT (-75.65428199999999 40.270359),0,-75.654282,40.270359
WASTE MGMT DSPL SVC/NORTHWEST SANI LDFL,1436 W SUNBURY RD,WEST SUNBURY,PA,16061,110001060342,03,4953,562212,N,1,5,84.97,2.26,0,POINT (-79.901903 41.019046),0,-79.901903,41.019046
WASTE MGMT OF CO INC,4200 E COUNTY LINE RD,LITTLETON,CO,80126,110001743695,08,4953,562212,N,0,1,4315.67,14.331,0,POINT (-104.9335 39.5636),0,-104.9335,39.5636
WASTE MGMT OF DENVER SOUTH,2400 W UNION AVE,ENGLEWOOD,CO,80110,110001725232,08,4953,562212,N,0,0,3680.96,31.817,0,POINT (-105.01578 39.63152),0,-105.01578,39.63152
WASTE MGMT OF FAIRLESS/FAIRLESS LDFL,1000 NEW FORD MILL RD,MORRISVILLE,PA,19067,110060070952,03,4953,562212,N,0,0,1937.02,46.239,0,POINT (-74.77108 40.16796),0,-74.77108,40.16796
WASTE MGMT OF OK/EAST OAK LNDFLL,3201 MOSLEY ROAD,OKLAHOMA CITY,OK,73141,110001637845,06,4953,562212 562,N,0,1,717.96,61.587,0,POINT (-97.41887 35.50851),0,-97.41887,35.50851
WASTE MGMT OF OK/MUSKOGEE COMMUNITY LNDFLL,2801 SOUTH 54TH STREET WEST,MUSKOGEE,OK,74401,110001644301,06,4953,562212,N,0,0,238.21,48.877,0,POINT (-95.42943 35.71785),0,-95.42943,35.71785
WASTE MGMT OF OK/QUARRY LANDFILL,4041 N 141ST E AVE,TULSA,OK,74116,110009434996,06,4953,562212,N,0,0,127.53,51.308,0,POINT (-95.819885 36.197894),0,-95.819885,36.197894
WASTE MGMT-SETTLERS HILL RDF/MIDWAY LANDFILL,1031 E FABYAN PKWY,BATAVIA,IL,60510,110063233825,05,4953,562212,N,0,3,1726.82,11.522,0,POINT (-88.28837900000001 41.868813),0,-88.288379,41.868813
WATER RENEWAL CENTER,2690 W RIVER RD,STEVENS POINT,WI,54481,110000422249,05,2621 2611,562219 32212 562212 221320,N,1,2,1030.13,8.801,0,POINT (-89.582534 44.486243),0,-89.582534,44.486243
WATERTOWN (C),245 WASHINGTON ST,WATERTOWN,NY,13601,110004415598,02,,562212,N,0,0,1083.67,16.204,0,POINT (-75.91118 43.97275),0,-75.91118,43.97275
WATERTOWN REGIONAL LANDFILL,PO BOX 910,WATERTOWN,SD,57201,110044316610,08,4953,562212,N,0,4,0.0,0.0,0,POINT (-97.162739 44.906379),0,-97.162739,44.906379
WATERTOWN REGIONAL LANDFILL,45605 175TH STREET,WATERTOWN,SD,57201,110043192522,08,,562212,N,0,0,34.63,8.718,0,POINT (-97.087301 44.847423),0,-97.087301,44.847423
WATERTOWN SANITARY LANDFILL,82 OLD BAIRD RD,WATERTOWN,CT,06795,110002041193,01,,562212,N,0,0,802.46,8.489,0,POINT (-73.138718 41.591512),0,-73.138718,41.591512
WATSONVILLE LANDFILL,730 SAN ANDREAS ROAD,WATSONVILLE,CA,95076,110012694218,09,4953,562212,N,0,0,1114.56,74.529,0,POINT (-121.82969 36.91139),0,-121.82969,36.91139
WAYNE COUNTY LANDFILL INC,1339 ILLINOIS HWY 15,FAIRFIELD,IL,62837,110018414786,05,4953,562212,Y,7,1,21.29,2.003,0,POINT (-88.44525 38.38156),0,-88.44525,38.38156
WAYNE COUNTY LONGHOLLOW LANDFILL,1775 W 2100 S,LOA,UT,84747,110032610100,08,4953,562212,N,0,0,2.85,4.819,0,POINT (-111.688797 38.365813),0,-111.688797,38.365813
WAYNE COUNTY RECYCLING FACILIT,460B SO LANDFILL RD,DUDLEY,NC,28333,110022545496,04,4953 9999,562212,N,1,4,277.46,56.674,0,POINT (-78.06908300000001 35.291333),0,-78.069083,35.291333
WAYNE TECHNOLOGY CORP,846 MACEDON CENTER RD,MACEDON,NY,14502,110004478217,02,5093 4212 5015,562212 562920,Y,7,1,408.95,7.44,1,POINT (-77.339 43.093),0,-77.339,43.093
WAYNE-RINGGOLD-DECATUR SANITARY LANDFILL,21377 125TH AVE,GRAND RIVER,IA,50108,110036165672,07,4953,562212,N,0,0,3.11,2.326,0,POINT (-93.95761 40.73322),0,-93.95761,40.73322
WAYNOKA,201 EAST CECIL,WAYNOKA,OK,73860,110022638886,06,,562212,N,11,0,36.73,12.711,1,POINT (-98.880031 36.58551),0,-98.880031,36.58551
WDE LANDFILL,14437 CROSSTOWN BLVD NW,ANDOVER,MN,55304,110041863132,05,,562212,N,0,0,1478.77,10.035,0,POINT (-93.318575 45.232111),0,-93.318575,45.232111
WEBER COUNTY C & D LANDFILL,10485 WEST 900 SOUTH,OGDEN,UT,84404,110043748549,08,4953,562212,N,0,0,3.0,1.389,0,POINT (-112.23089 41.24882),0,-112.23089,41.24882
WEBER COUNTY LANDFILL,2599 A AVE,OGDEN,UT,84401,110002161400,08,4953,562212,N,0,0,2646.85,36.918,0,POINT (-111.988275 41.220778),0,-111.988275,41.220778
WEBSTER LANDFILL & TRANSFER STATION,15 CUDWORTH RD,WEBSTER,MA,01570,110014379555,01,,811111 562212,N,0,0,971.79,11.006,0,POINT (-71.85787000000001 42.06981),0,-71.85787,42.06981
WEBSTER PARISH LANDFILL (USA WASTE LANDFILL),493 LANDFILL RD,MINDEN,LA,71055,110013980558,06,4953,562212,N,0,2,24.29,26.471,0,POINT (-93.39071 32.63267),0,-93.39071,32.63267
WEIDLE DEMOLITION FILL  *,9390 ECKHART ROAD,GERMANTOWN,OH,45327,110008585398,05,,562212,N,0,0,481.8,2.674,0,POINT (-84.351662 39.610116),0,-84.351662,39.610116
WELLFORD LANDFILL,595 LITTLE MOUNTAIN ROAD,WELLFORD,SC,29385,110001672958,04,,562212,N,1,2,390.17,18.115,0,POINT (-82.13834199999999 34.993969),0,-82.138342,34.993969
WENDOVER,2610 W INDIANA,WENDOVER,UT,84083,110002153632,08,4953,562212,N,0,0,191.52,69.001,0,POINT (-114.042565 40.736069),0,-114.042565,40.736069
WEST CAMDEN SANITARY LANDFILL,2410 HIGHWAY 70 WEST,CAMDEN,TN,38320,110021346685,04,4953 4212,562212,N,1,4,170.59,7.181,0,POINT (-88.135665 36.046351),0,-88.135665,36.046351
